botName,type,description,symbol,status,quantity,daysInTrade,openPrice,closePrice,premium,pnl,ror,returnPct,risk,ev,alpha,highReturnPct,lowReturnPct,highReturnPctDate,lowReturnPctDate,expiration,openDate,closeDate,tags,underlyingOpen,underlyingClose
"Nigiri-Paper-v1","shortputspread","-748 put, +743 put","SPY","closed",10,1,0.1,0.02,-100,80,0.016327,0.8,4900,"9.73259","0.019903","0.9","-0.8","2026-08-27 09:54:00","2026-08-26 12:44:00","2026-08-28 16:00:00","2026-08-26 09:45:25","2026-08-27 09:54:06","",766.38,769.26
"Trendy-Paper-v1","shortputspread","-760 put, +750 put","SPY","closed",1,10,0.68,0.06,-68,62,0.066524,0.911765,932,"-35.46497","-0.038093","0.94117647","-2.36764706","2026-08-27 09:31:00","2026-08-20 15:58:00","2026-08-27 16:00:00","2026-08-17 10:00:13","2026-08-27 09:45:16",,775.31,769.23
"GF-QQQ-IC-Ride","shortputspread","-705 put, +703 put","QQQ","closed",1,0,0.1,0.06,-10,4,0.021053,0.4,190,"9.84827","0.052107","0.7","-0.2","2026-08-26 15:28:00","2026-08-26 13:31:14","2026-08-26 16:00:00","2026-08-26 13:31:14","2026-08-26 15:50:08","put side",710.69,712.14
"GF-QQQ-IC-SL100","shortputspread","-705 put, +703 put","QQQ","closed",1,0,0.1,0.06,-10,4,0.021053,0.4,190,"9.84827","0.052107","0.7","-0.2","2026-08-26 15:28:00","2026-08-26 13:31:14","2026-08-26 16:00:00","2026-08-26 13:31:14","2026-08-26 15:50:08","put side",710.69,712.14
"GF-QQQ-IC-Ride-Delta","shortputspread","-705 put, +703 put","QQQ","closed",1,0,0.1,0.06,-10,4,0.021053,0.4,190,"9.84827","0.052107","0.7","-0.2","2026-08-26 15:28:00","2026-08-26 13:31:14","2026-08-26 16:00:00","2026-08-26 13:31:14","2026-08-26 15:50:08","put side",710.69,712.14
"GF-QQQ-IC-SL200","shortputspread","-705 put, +703 put","QQQ","closed",1,0,0.1,0.06,-10,4,0.021053,0.4,190,"9.84827","0.052107","0.7","-0.2","2026-08-26 15:28:00","2026-08-26 13:31:14","2026-08-26 16:00:00","2026-08-26 13:31:14","2026-08-26 15:50:08","put side",710.69,712.14
"GF-QQQ-IC-Touch0","shortputspread","-705 put, +703 put","QQQ","closed",1,0,0.1,0.06,-10,4,0.021053,0.4,190,"9.84827","0.052107","0.7","-0.2","2026-08-26 15:28:00","2026-08-26 13:31:14","2026-08-26 16:00:00","2026-08-26 13:31:14","2026-08-26 15:50:08","put side",710.69,712.14
"GF-QQQ-IC-Ride-Delta","shortcallspread","-716 call, +718 call","QQQ","closed",1,0,0.1,0.26,-10,-16,-0.084211,-1.6,190,"9.20534","0.048706","0.1","-2.3","2026-08-26 14:15:00","2026-08-26 15:05:00","2026-08-26 16:00:00","2026-08-26 13:31:15","2026-08-26 15:50:02","call side",710.66,712.16
"GF-QQQ-IC-Canary","shortcallspread","-716 call, +718 call","QQQ","closed",1,0,0.1,0.26,-10,-16,-0.084211,-1.6,190,"9.20534","0.048706","0.1","-2.3","2026-08-26 14:15:00","2026-08-26 15:05:00","2026-08-26 16:00:00","2026-08-26 13:31:15","2026-08-26 15:50:02","call side",710.66,712.16
"QQQ-IC-0DTE-Fortress-NoPT50","shortcallspread","-716 call, +718 call","QQQ","closed",26,0,0.1,0.27,-260,-442,-0.089474,-1.7,4940,"9.20534","0.048706","0.1","-2.3","2026-08-26 14:15:00","2026-08-26 15:05:00","2026-08-26 16:00:00","2026-08-26 13:31:04","2026-08-26 15:50:02","call side",710.66,712.16
"GF-QQQ-IC-PT50","shortcallspread","-716 call, +718 call","QQQ","closed",1,0,0.1,0.26,-10,-16,-0.084211,-1.6,190,"9.20534","0.048706","0.1","-2.3","2026-08-26 14:15:00","2026-08-26 15:05:00","2026-08-26 16:00:00","2026-08-26 13:31:15","2026-08-26 15:50:02","call side",710.66,712.16
"GF-QQQ-IC-Ride","shortcallspread","-716 call, +718 call","QQQ","closed",1,0,0.1,0.26,-10,-16,-0.084211,-1.6,190,"9.20534","0.048706","0.1","-2.3","2026-08-26 14:15:00","2026-08-26 15:05:00","2026-08-26 16:00:00","2026-08-26 13:31:15","2026-08-26 15:50:02","call side",710.66,712.16
"GF-QQQ-IC-Trail","shortcallspread","-716 call, +718 call","QQQ","closed",1,0,0.1,0.26,-10,-16,-0.084211,-1.6,190,"9.20534","0.048706","0.1","-2.3","2026-08-26 14:15:00","2026-08-26 15:05:00","2026-08-26 16:00:00","2026-08-26 13:31:15","2026-08-26 15:50:02","call side",710.66,712.16
"GF-QQQ-IC-Touch0","shortcallspread","-716 call, +718 call","QQQ","closed",1,0,0.1,0.26,-10,-16,-0.084211,-1.6,190,"9.20534","0.048706","0.1","-2.3","2026-08-26 14:15:00","2026-08-26 15:05:00","2026-08-26 16:00:00","2026-08-26 13:31:15","2026-08-26 15:50:02","call side",710.66,712.16
"QQQ-IC-0DTE-Fortress-NoPT50","shortputspread","-705 put, +703 put","QQQ","closed",26,0,0.1,0.06,-260,104,0.021053,0.4,4940,"9.84827","0.052107","0.7","-0.2","2026-08-26 15:28:00","2026-08-26 13:32:00","2026-08-26 16:00:00","2026-08-26 13:31:03","2026-08-26 15:50:02","put side",710.69,712.16
"GF-QQQ-IC-Trail","shortputspread","-705 put, +703 put","QQQ","closed",1,0,0.1,0.06,-10,4,0.021053,0.4,190,"9.84827","0.052107","0.7","-0.2","2026-08-26 15:28:00","2026-08-26 13:31:14","2026-08-26 16:00:00","2026-08-26 13:31:14","2026-08-26 15:31:11","put side",710.69,712.19
